샌드밀 모터 전류량,샌드밀 온도,모터 RPM,생산량,유량
49.0,50.0,3331.0,8989.0,6616.0
58.82558804986347,48.0,3108.0,8986.98111108132,7420.042339086802
52.680789270078726,54.44916306681657,3152.0,8982.152370494994,7588.0
54.0,53.0,3394.0,8982.0,7865.0
53.44610576328822,55.28491358338586,3376.0,8988.951696265505,7294.0
48.0,48.0,3288.10483674092,8980.0,7381.232458444589
64.0,70.0,3227.475725499258,9020.0,7638.980294274002
57.0,61.0,3125.3265321668523,9016.0,7819.0
48.0,48.0,3377.0,8980.0,7290.0
48.0,53.0,3394.0,8982.0,8091.0
57.0,60.468226102791355,3319.9694086871405,8985.993566320107,7523.066318214723
52.82255207343466,68.86488075172223,3265.5221419802924,9000.465129552156,8243.0
48.0,67.19156480912469,3228.354143671961,9000.625842293357,7735.963134279989
64.0,70.0,3300.285151981651,9020.0,8132.511877085594
51.351227263631,53.40917016375313,3349.195411520325,8985.890355395508,7166.809121516937
49.0,50.0,3394.0,8989.0,7404.0
55.39599145387594,49.83999915119604,3160.3912030681245,8983.434134657611,8243.0
58.0,57.0,3377.0,8989.0,6651.976095214894
58.282723003608616,64.54072752937921,3362.0,9005.77575908803,6821.0
64.0,67.0,3222.247007609445,9019.0,6920.0
64.0,70.0,3212.0,9020.0,7819.0
49.83577903886647,53.060282571055794,3122.317261637152,8983.400699352762,6713.205121453475
53.0,54.0,3108.0,8990.0,7491.0
48.762731038437956,48.0,3258.9239532403444,8980.0,7564.636798114801
58.0,63.0,3331.0178355197168,8982.0,8243.0
64.0,68.57453870128002,3386.2736652011213,9015.627155647036,8096.242434502549
58.801437575048894,65.73981385455458,3316.8896863003606,9019.18641172676,8137.744859188653
48.0,48.0,3377.0,8980.0,7290.0
58.0,63.0,3337.8279261425,8982.0,8243.0
58.487947006147024,62.202295714711205,3246.285142161999,9002.4006566071,7704.821009404997
58.7004251694849,62.424635130952,3242.9222050645812,9002.863294015655,7291.556491683409
61.832490603500034,69.76701662774124,3258.0,9020.0,6822.0
49.0,50.0,3331.0,8989.0,6616.0
49.0,50.0,3394.0,8989.0,7404.0
54.13204033270075,63.72540885845372,3290.8518040585045,8999.258950763535,7621.9433728443055
63.11526826595478,70.0,3258.0,9020.0,6822.0
63.0,69.0,3230.0,9016.0,6616.0
59.0,67.0,3392.0,9013.0,7801.162251026588
54.0,54.0,3112.0,8987.0,8124.668276889172
52.0,53.0,3115.0,8990.0,6901.7176745800925
50.76999607531922,50.16756190902726,3394.0,8980.0,6960.9472637130775
50.957508010573385,50.52416476202556,3190.371500873261,8980.297444472424,6900.4351530685935
52.39232911064602,57.02644587863856,3242.0318499731584,8991.109360611104,7757.584583801447
64.0,70.0,3362.7125588649574,9020.0,7084.726138687253
63.28712069149304,70.0,3212.0,9020.0,7819.0
57.293230815955,57.344454193372485,3369.353648698033,8980.0,8243.0
58.239870949211905,63.75303845520594,3193.255281530152,9010.263872216372,7967.11042105576
57.0,60.157508100553244,3394.0,9020.0,7525.851795530015
63.0,65.0,3108.0,9010.0,7934.0
57.37079837419379,59.109616632485896,3322.3791463041493,9004.762048478346,7011.603720723969
59.86346420468215,57.37688574497732,3385.307781905216,9014.173250629621,7726.21034616235
57.44430915558813,56.01400185715666,3311.1428803765502,9003.024827234649,7105.6183572942355
49.0,50.0,3394.0,8989.0,7404.0
51.42736173208107,52.351669121357745,3262.0,8980.0,6738.0
48.70526019959397,51.87096906869806,3220.104086744023,8980.929027210319,6821.781630415916
54.51157449806307,62.01927176235464,3108.0,8989.818383895647,7096.731276062607
50.35553162801215,53.18869349376704,3208.381871944135,8987.113280067275,8223.184830210943
58.0,57.0,3377.0,8989.0,6694.418223518415
53.79376239266305,55.95237881620893,3376.0,8990.163425203315,7294.0
58.580571989844074,64.32457883485219,3287.0,9011.995003700564,6828.0
49.85293261639147,48.41216212074671,3153.5452113706597,8980.0,6859.552153017796
57.0,61.599713748102616,3316.8279909521816,9014.042141609823,7769.147328943111
57.183259789486634,61.98576604793574,3314.618404794553,9004.92578031797,7736.172137102377
54.0,53.0,3282.0,8982.0,8022.5193295999525
56.46279640392937,67.22106151271028,3284.9025948471008,9019.095346941658,6886.418599991136
59.381913436462966,65.13296542386078,3125.482025258869,9018.828160767986,6851.207104436425
48.0,48.0,3375.5459500864367,8980.0,6662.809380843413
62.23657442176604,66.16103921564313,3394.0,9010.623171491796,7465.188313664251
50.79938602622899,54.078181668560326,3394.0,8985.518879922838,8243.0
64.0,67.0,3218.4969481719318,9019.0,6920.0
49.303940726147005,48.0,3394.0,8980.0,6699.370292284597
57.0,61.09453741962054,3330.140141153257,8993.981409517135,7655.906853727091
64.0,70.0,3189.8384111053792,8993.556165762451,6893.0840124983715
56.51610091939848,65.4711971523996,3172.1281892189722,8980.0,7890.495650432126
58.0,57.0,3377.0,8989.0,6703.487682323115
48.0,48.0,3318.025398779193,8980.0,6865.571153454686
48.0,50.29252600234681,3254.7693495612752,8980.0,7543.957076596062
53.13834262597885,56.55175406541933,3299.0,8990.657355715697,8091.0
49.0,56.0,3271.0,8982.0,6616.0
48.0,48.0,3287.0,8980.0,6828.0
57.0,61.617845870999936,3394.0,9010.596614293274,7884.664769279016
48.0,48.0,3377.0,8980.0,7290.0
57.18887009971827,61.99485570186015,3341.647983219808,9004.953070899059,7068.3525675082765
55.175781144760435,52.272707259372645,3255.344352945787,8995.041078765762,7702.768121040306
55.0573259420876,57.4711383325749,3261.655934065042,9007.095768633546,7057.279462207498
53.0,54.0,3108.0,8990.0,7491.0
56.35506177779889,53.30015081885389,3234.1351482975533,8980.0,8243.0
64.0,70.0,3212.0,9020.0,7819.0
52.09210895944913,53.4657994140151,3321.058217466471,8980.0,8073.7858683792065
58.74803424429514,64.60251509207829,3287.0,9012.833964402242,6828.0
58.46309826409195,64.88200444744795,3121.663675598584,9006.39525517904,7932.061700728001
58.0,63.0,3394.0,8982.0,7845.288482243857
52.94684431018862,57.81685710414686,3283.876108379004,9008.523795107429,8243.0
64.0,67.0,3210.750723399573,9019.0,6920.0
53.0,62.0,3187.840923695297,8980.0,7588.0
56.0,70.0,3363.0,9016.0,8243.0
63.0,65.0,3197.688511945333,9010.0,7990.0
52.798105178853646,54.64551297638521,3152.0,8982.746101784714,7588.0
50.126644065401756,53.73112969623885,3279.4636415596315,9020.0,8243.0
63.0,69.0,3230.0,9016.0,6616.0
59.44898986287856,66.7642315416644,3258.0,9009.820676837862,6822.0
48.421884452107065,51.562802052053925,3195.1394749310966,8980.295969009618,7502.043274979123
50.920341106152975,54.20835468308258,3239.902786705249,8985.787236161912,7172.026268122826
59.50788549124628,63.27860032566159,3394.0,9004.642185724155,8100.094583026899
50.674448614523236,51.22827354800331,3323.776627676125,8987.949429975863,8181.1281643065395
53.790480679248674,64.76204649561383,3108.0,9003.7160108396,7139.33609722848
58.0,63.0,3394.0,8982.0,7720.157151870305
58.84198973888064,62.57338140844772,3355.162235655544,9003.175044996487,8243.0
53.122883680343854,55.189896993639024,3152.0,8984.3920558419,7588.0
54.0,55.0,3321.0,8991.0,7211.663614848084
48.0,48.0,3208.9029694905794,8980.0,7458.074068439907
63.0,69.0,3230.0,9016.0,6625.043542060514
64.0,70.0,3333.853655960036,9020.0,7469.042964339284
57.48852214820561,62.49491534035821,3262.2740048435053,9006.465980747325,7723.955721355879
64.0,70.0,3298.669513137227,9020.0,7707.102361548708
57.0,60.61096274381054,3339.821813574596,8985.308682236071,7320.176794697581
49.0,56.0,3271.0,8982.0,8243.0
48.0,65.34090231000823,3334.222615441957,8993.080825198373,7713.986615755334
58.0,63.0,3394.0,8982.0,7683.227440216366
55.0,55.0,3145.4031593481236,8981.0,7789.0
54.950320556334894,61.19658326260136,3279.501480145152,9012.824388587269,7006.0951383215515
58.33259419646034,51.35930442079487,3286.770891385568,8980.0,7707.4462210918055
48.0,48.0,3377.0,8980.0,7290.0
48.0,48.0,3225.1884227107153,8980.0,7180.991185653767
48.0,53.0,3299.0,8982.0,7811.687982590199
49.589164297822286,52.79726142745905,3136.827596825476,8982.857703853202,6663.709122373436
48.37676816202691,48.0,3247.098412304278,8980.0,7404.5428774763905
48.0,48.0,3377.0,8980.0,7290.0
51.41690535977732,53.545558183876295,3328.7781989221235,8987.135979434746,7239.824771119477
57.0,61.0,3108.0,9016.0,7819.0
59.0,67.0,3341.715778780429,9013.0,8119.0
54.4710748006727,61.89926298726835,3242.328048226168,9008.714351812669,7767.705688794787
48.0,48.0,3321.0,8980.0,6616.0
60.016523200448354,63.3309521308374,3237.9184067997166,8998.172147657007,7472.681869364034
51.0,55.0,3355.3136492843214,8981.0,6835.0
55.0,55.0,3183.0,8981.0,8230.652409543773
49.0,56.0,3271.0,8982.0,6616.0
63.07424997062496,70.0,3212.0,9020.0,7819.0
63.0,65.0,3225.0,9010.0,7938.607025909983
49.0,51.0,3132.0,8988.0,8243.0
48.0,48.0,3236.3955830811797,8980.0,7151.350522561307
54.56598110375103,64.1820056197238,3273.2185763932066,9005.122120495036,7728.254970966221
51.67265402389629,57.27083134956929,3394.0,8986.753584672722,7201.317198941413
52.71327703871357,55.99542973794483,3226.7384572779088,8984.699011747542,7175.974266447082
48.0,48.0,3155.279385812937,8980.0,8022.0572339077735
49.96902375905306,53.20312823433587,3198.370508491275,8983.697884340823,6930.315889699522
55.0,48.0,3376.0,8987.0,6616.0
48.0,48.0,3370.6635409657674,8980.0,6708.476049007473
57.0,61.0,3124.5156228243213,9016.0,7819.0
48.0,48.0,3377.0,8980.0,7290.0
57.0,61.0,3108.0,9016.0,7819.0
51.32380164786172,52.17843293343874,3262.0,8980.0,6738.0
59.39503054279875,63.1628327153216,3293.905950218519,9004.393278191592,7136.995245702146
49.735149911439784,62.60294837202755,3287.009949964681,8987.916875306571,7906.335131260681
51.74861409049522,53.884803728333466,3336.492080099232,8980.0,8243.0
63.0,65.0,3108.0,9010.0,7934.0
59.92743581072453,67.68760996962644,3394.0,9011.496279257084,8243.0
52.797852292537286,54.64549042115876,3152.0,8982.746332896117,7588.0
64.0,70.0,3294.0,9020.0,7485.0
50.03302342115379,53.266848451263705,3157.3857993790166,8983.837264858936,6767.319612916923
64.0,70.0,3287.0,9020.0,6828.0
55.62472559111246,58.80362089263089,3297.688562679243,8983.482403047357,7019.865234638279
63.0,69.0,3230.0,9016.0,6763.34292686942
64.0,70.0,3212.0,9020.0,7819.0
56.565605397834425,65.2211112730198,3321.6617926449976,8986.59066450018,6616.0
49.9468714410725,49.873594108265934,3132.0,8980.0,7630.0
48.0,53.0,3299.0,8982.0,7824.937716219986
57.0,61.257035627946955,3310.871658061875,9015.519034193041,7475.728025767133
58.0,63.0,3340.2655346801153,8982.0,8243.0
49.0,51.0,3202.4693382637097,8988.0,7630.0
50.04327224995492,48.77668917339128,3394.0,8980.0,6616.0
61.741725293669504,65.6348295425697,3385.9755510532123,9009.533857397271,7394.934775060868
54.3546836945004,54.09271321023554,3234.4152063579963,9014.901263701751,8243.0
63.28756682340958,70.0,3258.0,9020.0,6822.0
63.0,69.0,3230.0,9016.0,6616.0
48.0,48.0,3377.0,8980.0,7290.0
48.0,53.0,3394.0,8982.0,8091.0
55.0,54.0,3357.8411935638965,8982.0,6921.0
50.55003712013848,53.813525875292136,3232.40956401947,8984.973325208377,7556.217422508237
58.86671899395016,65.65794759801375,3258.0,9007.80453773675,6822.0
52.62464389069875,54.35522578093745,3152.0,8981.868130983881,7588.0
54.0,55.0,3394.0,8991.0,6616.0
54.0,55.0,3394.0,8991.0,6616.0
53.47106544074408,55.771807407436114,3152.0,8986.149001430878,7588.0
53.23908577642985,56.65797195206126,3299.0,8990.878580058954,8091.0
52.902787477215355,54.82016167274354,3152.0,8983.274857995491,7588.0
54.2283604635469,62.67267287419057,3254.2967514344873,9020.0,7956.618109629495
51.0,56.0,3170.608944364405,8986.0,7902.0
53.726818852997255,57.17039780095393,3299.0,8991.944373516235,8091.0
53.525650599078105,55.44013693327941,3376.0,8989.231738062335,7294.0
51.0,56.0,3182.870078919152,8986.0,7902.0
52.49902437517315,53.47539909343621,3132.0,8985.659921159904,7630.0
53.05360591723512,55.073452869288474,3152.0,8984.036947831837,7588.0
51.29640196920445,57.68227082339161,3394.0,9006.609415094717,7718.546715337544
49.0,56.0,3271.0,8982.0,6616.0
64.0,70.0,3346.901672646959,9020.0,7745.994902255834
56.86581204138504,61.45366879429977,3362.0,9003.317670584833,6821.0
55.2450754047065,61.00596933099738,3393.265661048751,8980.0,6616.0
58.0,57.0,3377.0,8989.0,6616.0
54.30018943589727,57.16035126087838,3152.0,8990.344710076848,7588.0
64.0,70.0,3212.0,9020.0,7819.0
57.0,67.0,3386.0,9019.0,7920.788607296052
58.0,63.0,3394.0,8982.0,7825.292488458779
64.0,66.51309302968829,3281.584896871633,9010.114839357402,8003.045613891686
59.0,67.0,3341.509840107685,9013.0,8119.0
48.0,53.0,3394.0,8982.0,8091.0
62.02047826922142,65.93440921612033,3388.996874636533,9010.158925825492,7400.829284085341
64.0,70.0,3294.0,9020.0,7485.0
49.0,56.0,3271.0,8982.0,6616.0
49.0,56.0,3271.0,8982.0,6616.0
62.15688013748265,61.27415402057558,3238.5046617687517,8999.753477392342,7866.308574439937
63.0,69.0,3230.0,9016.0,6774.776416337109
58.0,57.0,3377.0,8989.0,6616.0
52.19081073741406,52.888127129199674,3217.9931517909904,8984.590225155842,6944.386699849641
62.972083035215256,65.50553514208099,3207.962323224324,9011.903114805911,8101.146226007128
58.9031832821801,62.6389851646119,3279.241329087333,9003.309329797912,8088.361668119065
58.82757697590853,65.58522651589095,3207.923119679995,9007.67232664217,8002.230402586791
49.0,51.0,3132.0,8988.0,7962.349271458949
49.0,56.0,3271.0,8982.0,6616.0
55.56766250081529,57.26194122739024,3285.0056359422483,8980.0,7761.607564161784
49.0,51.0,3132.0,8988.0,8243.0
57.46679946292606,62.46000777946178,3316.6406170624805,9006.357666337917,7760.675896517277
64.0,70.0,3279.1160775632397,9020.0,7748.514593789157
52.76842164056161,54.595966488193504,3152.0,8982.594442388507,7588.0
48.0,53.0,3394.0,8982.0,8091.0
55.0,48.0,3376.0,8987.0,6616.0
55.6943897243328,58.76231714425477,3304.334797439931,8990.94139308593,7815.124791638779
53.07795586809537,56.48567156823039,3299.0,8990.525056084347,8091.0
58.0,57.0,3377.0,8989.0,6616.0
56.77668888171749,61.304926379444254,3362.0,9002.868828897645,6821.0
58.967446817570845,65.85104632020358,3258.0,9008.155401541462,6822.0
57.93912271126185,61.621806366540696,3203.1520803946937,9001.191966195971,7709.387958052667
48.0,56.02034177253847,3352.072121935097,9005.154230788527,7747.245121029374
61.962727670857106,65.87233798061132,3384.6395322201756,9010.031048943621,7983.643314583782
51.94544257705353,53.32834840161329,3262.043386801648,8991.686729842539,7270.392417265705
63.0,69.0,3230.0,9016.0,6616.0
62.74005424336528,70.0,3258.0,9020.0,6822.0
55.0,54.0,3366.0,8982.0,7012.490079819693
53.2696113422361,55.43465089098989,3152.0,8985.130607851715,7588.0
61.242433617570455,68.77794170147264,3258.0,9020.0,6822.0
54.0,55.0,3394.0,8991.0,6616.0
58.0,63.0,3394.0,8982.0,7575.374715679954
64.0,70.0,3258.0,9020.0,6822.0
55.66509013170132,55.852428959465506,3202.526358444433,8981.420269339204,6831.179328455553
52.0,53.0,3115.0,8990.0,6903.969748690354
59.0,64.0,3108.0,8999.0,6822.0
53.576976529938094,51.16968855584132,3245.720954353392,9005.897724707907,8243.0
54.517240736012354,60.38160601754497,3239.695546363138,8990.464129532524,7997.284990759605
53.092626243659446,55.1395581133982,3152.0,8984.236941267387,7588.0
57.13806817274306,59.158136873852264,3276.09433409802,8989.623199644502,8243.0
58.0,63.0,3337.041424113966,8982.0,8243.0
62.70868436612939,70.0,3152.0,9020.0,7588.0
64.0,70.0,3294.0,9020.0,7485.0
57.0,60.79472213572277,3310.176125691032,9020.0,7773.073974302897
64.0,67.0,3221.2501470290395,9019.0,6920.0
57.890635822398394,63.79077692785532,3333.8693590631874,9004.409143415982,7876.17945230596
51.183231219811105,55.87531863251378,3239.897547878109,8986.118409121007,8243.0
57.0,60.84614815703597,3334.292644869993,9019.040425451236,7724.406157149734
48.00134371884451,51.127493698190854,3196.336807520854,8980.0,7543.155929646368
57.0,60.418275816500575,3311.626565586341,9013.165660343862,7608.117725582735
57.95090427620776,51.96282592348092,3212.110693506057,8996.544213669802,7922.690623761669
57.0,67.0,3386.0,9019.0,7908.794622312564
56.99059038578807,60.61950197872738,3108.0,8999.110601848324,6920.0
59.495132117386646,63.26711069093061,3314.0348811243553,9004.614394611863,7195.520943837895
49.0,51.0,3132.0,8988.0,8243.0
60.27919987759058,67.16761485658904,3287.0,9020.0,6828.0
63.0,69.0,3230.0,9016.0,6616.0
48.0,53.0,3394.0,8982.0,8091.0
63.07430464804906,70.0,3258.0,9020.0,6822.0
59.049203673066216,55.95506488995854,3238.591021590124,8985.659496676026,7581.794394096174
54.0,55.0,3321.0,8991.0,7235.832152900099
48.0,48.0,3377.0,8980.0,7290.0
56.515030450712565,61.1563720782125,3363.0,8999.62330073598,7613.0
54.0,55.0,3394.0,8991.0,6616.0
55.0,55.0,3141.9338771117045,8981.0,7789.0
52.80802772679409,65.44064497808381,3320.735385458873,8988.61857490021,7649.069704230727
62.029135886801434,70.0,3152.0,9018.799975590855,7588.0
49.0,51.0,3132.0,8988.0,8243.0
52.0,53.0,3115.0,8990.0,6821.324670432796
53.56735545376186,55.00334950732005,3347.981735196843,8980.0,8243.0
48.0,48.0,3365.526215155476,8980.0,7188.46573302891
49.0,51.0,3201.667718540545,8988.0,7630.0
58.0,63.0,3394.0,8982.0,7753.41402797795
48.0,48.0,3257.66808001494,8980.0,6616.0
49.0,56.0,3271.0,8982.0,6616.0
55.0,55.0,3163.187313480809,8981.0,7789.0
56.81579742038395,69.08254498272049,3332.7406981049603,9011.358752018481,7732.639696901889
58.0,63.0,3394.0,8982.0,7872.552702062009
57.55310889165641,62.60309979236261,3392.0,9006.79222895842,8119.0
53.85090056399235,50.266061807999534,3313.730458179632,8989.78479800435,8243.0
48.0,48.0,3258.0,8980.0,6822.0
53.0,54.0,3108.0,8990.0,7491.0
64.0,70.0,3363.303479741572,9020.0,7379.0290815570825
52.53867925653699,56.83447640274331,3225.509990753364,9007.813149840958,8243.0
60.31540746566622,68.42830773521092,3394.0,9012.843843982375,8243.0
58.0,57.0,3377.0,8989.0,6616.0
56.86608665136422,61.830859007011135,3363.0,9000.847972345573,7613.0
60.95861280505118,68.3026967443929,3258.0,9020.0,6822.0
51.05363434131505,55.41344014500842,3368.275830921765,8987.868893457007,7191.005857849102
55.0,59.0,3394.0,9007.0,6828.0
59.74835507674842,67.34259540855709,3394.0,9010.873154760622,8243.0
64.0,70.0,3258.0,9020.0,6822.0
59.0,64.0,3108.0,8999.0,6822.0
49.909379796012146,53.14128445575278,3156.6027258038707,8983.566731066443,6987.507598430183
57.88466313251501,51.920410378478316,3196.1896018506154,9004.625837659862,7495.763812684785
52.0,56.0,3108.0,8985.0,6738.0
57.0,60.643714314439364,3341.849072795474,8985.637515989798,7860.138671639635
63.0,65.0,3136.0,9010.0,7868.622063497531
61.05550668025778,57.87895697890885,3256.006340005483,8981.472224551304,7865.755059942684
64.0,70.0,3294.0,9020.0,7485.0
57.0,61.030881301843976,3394.0,8983.305356837609,7478.538216031703
57.030100097381144,61.72818406664361,3362.0,9004.147814738466,6821.0
64.0,70.0,3258.0,9020.0,6822.0
49.0,50.0,3394.0,8989.0,7404.0
62.742145379535415,66.69814127225081,3369.976153121313,9011.743082626836,7618.714444924433
52.13558825976597,52.78042843470914,3206.8739740978554,8984.392830667744,8243.0
60.644861635267716,69.05253671625911,3394.0,9013.975976465796,8243.0
54.17269619251296,52.91897599326306,3394.0,8983.873532623851,8243.0
52.0,56.0,3262.0,8985.0,7155.499859856278
54.48897161550139,69.178969234788,3296.604696459236,8980.0,8243.0
48.0,48.0,3167.974300866532,8980.0,7340.931038534258
49.0,50.0,3394.0,8989.0,7404.0
57.0,61.2445361956404,3384.035709130891,8989.410577890148,7508.54812658152
48.0,50.803363778635436,3231.684059282171,8980.0,7516.691787826587
52.51559341603286,55.892540468076774,3299.0,8989.291288773109,8091.0
56.54016122640441,60.909506300177746,3362.0,9001.672936474904,6821.0
52.713387587753495,54.50370629829782,3152.0,8982.316498808326,7588.0
48.0,48.0,3233.5648355095605,8980.0,6616.0
48.0,48.0,3287.0,8980.0,6828.0
53.0,54.0,3108.0,8990.0,7491.0
57.671375696111106,62.80112942559704,3392.0,9007.39209720522,8119.0
56.86256033359636,61.447928176973065,3362.0,9003.301713888643,6821.0
59.52334187048836,66.90756058203019,3258.0,9010.080871000491,6822.0
51.240520111721295,54.54556765033968,3371.8173626864464,8986.489180534025,7348.24121935932
55.0,55.0,3183.0,8981.0,8231.389658074117
61.52513786474937,70.0,3152.0,9017.050110345725,7588.0
48.91318457367387,48.0,3270.0528226821693,8980.0,6616.0
49.0,51.0,3132.0,8988.0,7906.693555018473
53.0,62.0,3152.0,8980.0,8243.0
62.98401430874013,70.0,3258.0,9020.0,6822.0
52.0,53.0,3115.0,8990.0,6890.220818399408
56.8301818627203,61.99693096466389,3225.902340691936,8985.189739063824,7417.369928610792
52.0,56.0,3108.0,8985.0,6738.0
49.0,50.0,3331.0,8989.0,6616.0
63.113824331141615,70.0,3258.0,9020.0,6822.0
56.22131773022489,61.33318023339153,3367.692719088281,8980.0,8243.0
63.30926563588307,65.78472089355314,3181.5893494798906,9019.535313289334,6841.337890170501
58.0,63.0,3394.0,8982.0,7753.136403218868
57.0,60.11538160964128,3391.887138044345,8988.514550336968,7743.247594987068
58.0,57.0,3348.4734201317146,8989.0,7290.0
57.42483180431771,62.389408739559485,3307.806077891987,9006.145737724517,7567.444819255466
49.0,50.0,3331.0,8989.0,6616.0
63.0,69.0,3230.0,9016.0,6616.0
48.08999440468492,48.0,3170.2640261101333,8980.0,7653.619189733121
56.449245680254315,57.85169426710232,3245.876243475157,8980.227929126571,7573.482991834856
55.60857688392565,60.04578422701611,3261.141866362732,8992.25565859014,8243.0
48.0,50.74828182665811,3206.7217114218347,8980.0,7606.002203779084
52.0,53.0,3115.0,8990.0,6921.596851645184
51.46264017646028,54.77827384023313,3323.6564678268687,8986.973611771633,7477.737341081049
63.5017764134562,70.0,3258.0,9020.0,6822.0
62.977320881326285,70.0,3258.0,9020.0,6822.0
54.32061584968429,57.194060323897645,3152.0,8990.446616415555,7588.0
58.0,63.0,3324.297477393374,8982.0,8243.0
59.0,64.0,3108.0,8999.0,6822.0
60.318692045664385,64.13281715565644,3394.0,9006.413043322795,6616.0
56.71955783677736,63.57601988011247,3254.3268257375425,9003.663247869168,7082.888831943772
51.54087144337573,54.864213030804294,3163.999609672225,8987.148153300728,7129.204496567816
53.04325720419708,56.44883919930243,3299.0,8990.446139665486,8091.0
64.0,70.0,3212.0,9020.0,7819.0
52.0,53.0,3115.0,8990.0,6772.863980255235
50.69067324012961,53.96236604482297,3115.705346783511,8985.279037608132,8243.0
57.21762757961497,62.49993255139961,3230.0,9002.06676925393,7412.0
64.0,70.0,3212.0,9020.0,7819.0
64.0,70.0,3258.0,9020.0,6822.0
49.0,50.0,3394.0,8989.0,7404.0
49.55886775567441,48.0,3213.1908073964173,8980.0,7262.191853124106
49.0,51.0,3132.0,8988.0,8243.0
58.56529090756741,62.28470757693261,3137.875140505552,9002.568581824387,7876.8337839933265
55.0,59.0,3394.0,9007.0,6828.0
51.704851259420145,53.88037301792738,3348.496967259729,8986.095641402346,7272.236792642387
56.0,66.0,3370.246988390395,9020.0,6821.0
55.0,55.0,3183.0,8981.0,8189.107758983576
51.0,55.0,3354.7798854894822,8981.0,6835.0
64.0,70.0,3294.0,9020.0,7485.0
53.83135115499301,56.025768237040644,3376.0,8990.295628050411,7294.0
64.0,69.80144952858443,3394.0,9018.19083416918,7817.935649633359
48.0,48.0,3234.500990129173,8980.0,7296.949523418823
49.0,56.0,3271.0,8982.0,6616.0
53.0,62.0,3152.0,8980.0,8243.0
56.0,66.0,3378.4569924999437,9020.0,6821.0
54.0,53.0,3282.0,8982.0,8048.147446217058
64.0,70.0,3258.0,9020.0,6822.0
58.0,57.0,3377.0,8989.0,6616.0
49.0,51.0,3132.0,8988.0,8243.0
53.0,62.0,3152.0,8980.0,8243.0
57.7973113481272,63.61004315305667,3175.387407277581,9004.083133191205,8243.0
58.0,63.0,3394.0,8982.0,7677.122436405872
48.0,48.0,3394.0,8980.0,7785.70976970843
60.24695706832729,60.70364137690731,3297.834797246879,9020.0,6616.0
56.92285365622273,59.407826616521476,3293.931261613835,9002.16685741444,7058.306360080479
48.0,48.0,3187.175155156739,8980.0,6850.6307616754175
49.43552980854643,52.63773727099304,3130.955369570321,8982.524902067726,6793.931702378874
57.34831711361763,62.26114031659613,3330.756989166356,9005.757196224777,7892.542199973153
51.81594964258718,55.42917986009598,3108.0,9001.043049738235,6928.106063971881
57.48321130578887,61.14001880686546,3108.0,9000.191875384553,6920.0
60.1818199779139,60.88579798789306,3251.5583147554053,8984.60951185541,8008.148414081043
55.0,48.0,3376.0,8987.0,6616.0
57.0,60.407704046201324,3307.8571057976815,8993.64635048301,8023.4386468094335
49.2656263493674,48.734666783078346,3132.0,8980.0,7630.0
57.0144628065558,61.55468166214344,3232.03472670713,9005.628941763947,7968.971101121191
59.16233851983554,66.21936022459361,3258.0,9008.825319849548,6822.0
60.797986308141965,69.34443857261365,3152.0,9014.511423266087,7588.0
61.24005533019381,68.77605548666718,3258.0,9020.0,6822.0
49.0,56.0,3271.0,8982.0,8243.0
55.0,55.0,3183.0,8981.0,8239.449307727928
64.0,70.0,3294.0,9020.0,7485.0
59.69717597537585,53.31869847777186,3237.8647478770354,8995.51922524927,7881.247984261407
63.0,65.0,3136.0,9010.0,7880.34720212013
54.0,53.0,3282.0,8982.0,8027.66569652645
48.0,53.0,3394.0,8982.0,8091.0
64.0,70.0,3258.0,9020.0,6822.0
48.09382904318692,51.21525137510108,3158.071189612561,8980.0,7567.362192705814
61.94371920027883,64.57523984034968,3254.451948758325,9003.293590028468,7830.521964307763
53.20370113185876,55.324605705843716,3152.0,8984.795624708318,7588.0
62.5610828856977,70.0,3258.0,9020.0,6822.0
48.0,48.0,3287.0,8980.0,6828.0
54.0,53.0,3394.0,8982.0,7865.0
55.0,55.0,3183.0,8981.0,8238.932988200626
58.32626051411757,64.61960958409696,3222.2294559997804,9005.917946564789,7988.84127303982
52.0,53.0,3115.0,8990.0,6916.656761319025
56.0,66.0,3362.0,9020.0,7109.173476156423
56.2503086335157,63.803328957562684,3394.0,8980.0,8243.0
58.996028220612146,65.90622492150254,3258.0,9008.25718034705,6822.0
57.0,59.84241762504732,3394.0,8981.780963999929,7875.177526149944
60.944531439734966,64.79873180142775,3278.832135471041,9007.797863081903,6616.0
50.64158564508151,53.9150179413457,3286.2030793604667,8985.178040867557,6813.1372290546005
59.13276296711572,50.721337833423405,3351.787207528088,9018.256428550805,7712.971658152741
57.23483591752397,60.8768793134361,3108.0,8999.647921893908,6920.0
52.0,53.0,3115.0,8990.0,6974.334928354265
57.0,60.41905969350122,3365.1900485734477,8986.0334726053,7639.211963235857
49.0,51.0,3199.8920512014893,8988.0,7630.0
64.0,70.0,3287.0,9020.0,6828.0
52.758577924438285,54.579634062036476,3152.0,8982.546065682847,7588.0
48.0,48.0,3282.419679032689,8980.0,7091.565261486954
63.0,69.0,3230.0,9016.0,6750.048072295512
60.44769285512708,64.27406783613175,3379.6973072376973,9006.701567456224,6616.0
53.505635882960405,54.235523329658214,3223.5940892925237,8995.72042019537,8243.0
57.80615889828208,63.6286342386708,3363.768980564432,9004.115682392141,8243.0
55.0,55.0,3183.0,8981.0,8214.922308399699
