저감미당 온도,오일 온도,열수 온도,호모믹스탱크 온도,호모믹스탱크 중량,호모믹스탱크 TS,정체시간,호모믹스탱크 교반속도,S1 탱크 온도,유량,조제액 온도,조제액 색도
50.8152561383102,72.0,72.3,61.43903140027817,3077.0,65.0,12240.0,2325.0,61.25155356121546,4190.0,60.970811467335366,0.6
51.3,75.11981147163313,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
54.32714386935489,72.4,72.6,65.4,3077.0,65.0,12600.0,2275.0,65.2,4240.0,65.0,0.79
45.9,71.6,66.3,58.1,3077.0,65.0,33488.147011195615,2420.0,57.9,4210.0,57.8,0.79
49.42766076634313,72.7,75.3,62.850516677894454,3077.0,65.0,8750.532699847441,2322.421792156992,62.80641383778808,2900.0,62.71504946611535,0.6815550188429322
49.72133004033102,81.05077700135864,72.08319463266622,64.81195930919009,3103.6787391837206,64.44368268147011,10297.530510726245,2255.9401223705536,57.426695724663944,4197.643857063452,60.71503099009671,0.6715319318946565
46.7,72.3,72.0,57.6,3082.0,64.9,45553.552376159976,2158.0,57.4,4200.0,57.2,0.75
45.54042582311671,71.6,69.93752556759303,57.834164500293824,3077.0,65.0,15231.763903990417,2295.0755999534476,58.9909620542936,4214.105092617892,57.68666086795574,0.8079298235047546
48.925354094492654,72.3,72.0,59.96016562384348,3082.0,64.9,16440.0,2158.0,59.767434190169624,4200.0,59.482609752757526,0.75
45.5,72.7,66.3,59.0,3082.0,64.9,11460.0,2279.0,58.7,4250.0,58.4,0.64
50.27486400739297,73.0,73.4,61.80209326680287,3077.0,65.0,4680.0,2343.0,61.60901735640189,4200.0,61.33446185906492,0.67
45.2,72.6,72.5,59.6,3097.398350024546,64.57611625282946,10980.0,2271.0,59.3,4220.0,59.0,0.62
52.51274276273168,72.0517515731017,73.47206030391602,65.4,3077.0,65.0,6214.574995877691,2177.5119451569817,58.15236731572586,3952.371027921302,61.14658692203243,0.7695248758595598
52.86871804136481,73.75866063041778,72.02514372206527,60.107711933483095,3082.2404012863017,65.0,2760.0,2131.5145687533304,60.39129248581269,4224.757492976748,64.12361733710716,0.6394214977088959
49.487352077545246,72.31371775976757,75.19982419789903,61.39896908772088,3077.0,65.0,8369.380346148811,2288.247787581429,60.96090698611652,3844.157589178671,60.58194569798314,0.7636982808932624
50.873290375119986,72.19473213988041,70.34907960648232,61.014174879403434,3077.633089262891,64.06901803708014,15351.70985295199,2153.4979420991813,60.81210603886926,4250.0,59.21162197478547,0.8711550871106433
47.51926210355045,72.63801274882614,71.39588390677217,58.04568045989022,3087.18871809557,64.65360806790923,13494.933563693885,2263.103437709575,57.85370273325729,4241.532607488852,57.55653363509701,0.7914255267126002
50.49211697780121,78.63632605833632,70.9,60.51895287146385,3078.5477697450233,64.96155473084002,8376.845871144335,2310.5779331280355,62.09242821034465,4185.385501369424,62.13734748226337,0.6
52.19214675885548,71.6,73.15979904302584,63.560926839452144,3077.0,65.0,5371.172627111906,2186.410705772296,63.86314399589874,4197.602429315094,65.0,0.7184013413736978
50.64520883368702,72.51040536984992,71.80952071859,60.13855691977474,3077.0,65.0,31154.807409332425,2347.793131276567,60.773630526503766,3608.1793637754945,63.30460531679208,0.7585259775527406
50.68488433901853,74.7,72.0,62.350137567021015,3077.0,65.0,2760.0,2334.0,62.15974248521657,4200.0,61.88797110569286,0.6
44.8,72.62180226095363,71.72920056405393,57.6,3083.0729296824356,64.82553382873581,12135.735507695495,2270.9015346626757,57.4,4250.0,57.2,0.7120050814099603
48.9,72.3,71.9,59.8,3077.0,65.0,12060.0,2270.0,59.6,4250.0,59.3,0.92
50.98176619952368,72.06727928840584,73.55968638898486,58.85180718463338,3077.0,65.0,9978.323035318317,2138.26132960805,65.15091017388959,3534.505798522713,62.1161417511936,0.7360242935892483
56.38018599127413,74.29996798745567,72.25534306835821,63.99260641655966,3099.888413239007,64.48945375848574,18602.169848163423,2324.1070798018036,61.42977140503723,4209.215118593189,57.94950582052101,0.6739451403232638
48.141079467964175,72.5,72.3,58.874171382636604,3077.0,65.0,10680.0,2134.0,58.678737976072505,4230.0,58.382295467252185,0.61
45.9,71.6,66.3,58.1,3077.0,65.0,21713.389203743754,2420.0,57.9,4210.0,57.8,0.79
45.31247513048738,72.5,73.98256443212811,57.6,3077.0,65.0,11833.545285910992,2294.5594462644067,57.4,2985.476603896249,57.2,0.6909214440073068
47.46788476627983,72.23196330700625,73.89658443593412,59.64851035994709,3077.0,65.0,2760.0,2221.515129438082,59.62576035758974,3486.002931355256,58.99877656696639,0.6686107094772912
48.90988383209914,88.2,71.67893350219694,62.104536172999815,3077.0,65.0,9914.142727387907,2305.0326926278194,61.49228006190042,4195.909073589041,60.37288795616687,0.731122677604074
61.4,72.5,74.2,65.4,3077.0,65.0,10800.0,2359.0,65.2,2900.0,65.0,0.72
54.562194607763,72.56367546315558,70.81583393583206,63.44306067101086,3077.0,65.0,9279.739367810002,2148.3229729379873,62.88984627946818,4171.088783879575,60.88775292505225,0.7206233678710339
52.16918779238985,73.79929969994026,71.7393713542521,64.40754119918567,3103.4441760803015,64.29457574361679,7225.347288776272,2434.3333236740277,64.22214453813105,4221.295333669772,63.949933985849185,0.6006428476023155
50.5,72.3,73.10875816319619,61.0,3077.0,65.0,8400.0,2269.0,60.9,3322.6666909693386,60.6,0.63
50.44719889219193,73.0,73.4,62.040840363249316,3077.0,65.0,4680.0,2343.0,61.84948196616874,4200.0,61.578486349357604,0.67
45.9,71.6,66.3,58.1,3077.0,65.0,36414.4886921721,2420.0,57.9,4210.0,57.8,0.79
48.9,72.5,71.7,59.5,3091.0,64.7,13980.0,2252.0,59.3,4250.0,59.0,0.8112270605385558
47.21886452773365,74.03524639513645,70.96610944719234,57.6,3125.0,64.0,11963.73153039398,2108.499320038542,58.85171680891238,4204.443525482405,61.286166971755556,0.6711490435136653
51.88624755425906,72.05038328400414,71.73409167872411,64.02306617549917,3114.1539327761466,64.45115617118681,6887.750933185421,2445.002227030749,63.82190728241123,4214.412486308025,63.56272877404039,0.6
48.9,72.3,71.9,59.8,3077.0,65.0,93600.0,2270.0,59.6,4250.0,59.3,0.7
50.21798810941855,71.90819049144385,70.05588980989494,60.25016678982031,3077.0,65.0,9500.141343927738,2340.4876298050535,60.753316331353524,4203.9604245438495,58.34191677284922,0.6996790992593515
46.279636607550664,71.6,71.01104725361432,58.52875706472075,3077.0,65.0,15378.358113953205,2432.0548821565876,57.84517124190997,4229.06034154275,58.02324105706479,0.8259768282700342
51.3,73.0,73.4,65.4,3077.0,65.0,4680.0,2490.476578752431,65.2,4200.0,65.0,0.67
46.738430414740506,71.6,72.01638714787448,60.98708377444157,3125.0,64.0,12201.561596185946,2330.212433378139,60.67823824695754,4204.877488883383,57.2,0.6430375739772214
50.13041210240407,72.09372825677696,73.55394307751914,59.185438703090234,3077.0,65.0,9491.184393694304,2367.5442110999115,59.68987955579124,4250.0,64.61118138692026,0.6
51.0786082181099,72.97910120505382,71.92095543083366,62.882827057947715,3077.0,65.0,5941.8601656083665,2309.1329260203347,62.695271482083456,4226.419157181948,62.424382572885875,0.7278001155101796
50.42005351491241,72.40857150206827,74.13751581602018,58.75214525580194,3077.0,65.0,10320.667344592415,2105.245680314805,60.011137207336,4250.0,59.63270716205472,0.7793795671475974
55.69535530117606,71.96836634476495,75.3,61.73508530068157,3077.0,65.0,9856.185629516218,2297.4909808225957,58.35196533105459,3635.9790618167535,64.54921186138162,0.7275484172070128
44.8,72.5,74.14452210178766,57.6,3077.0,65.0,12225.769286413144,2287.1575122156464,57.4,2900.0,57.2,0.6855957205065409
53.0,73.2,72.3,65.1,3077.0,65.0,7200.0,2349.8586997304046,65.0,4220.0,64.9,0.77
47.7,72.3,71.7,58.9,3077.0,65.0,93600.0,2224.0,58.7,4230.0,58.3,0.77
52.332493935903265,72.70320935911712,73.14084972825597,62.936878403451644,3077.0,65.0,29216.823279747947,2024.1646137271916,59.478438367014164,4250.0,59.377628736661165,0.6449348906608329
54.717909599079704,72.93871626157508,73.66299507159133,63.03668533316932,3077.0,65.0,3411.5628289450283,2340.0826668367904,62.86711497793355,4200.0,62.577941822218094,0.6346643553002125
49.172330861622264,72.73201928867157,70.16250866662878,62.39939491575311,3077.0,65.0,9481.893302211623,2193.8994611896496,61.219488171058764,4219.118793285257,62.80571009894498,0.6845459457423826
52.342098077635356,74.43150472658317,71.81721385752634,64.62791582004472,3112.950055927344,64.59086209677385,5635.432968556619,2293.8633807732967,64.44602697343221,4221.4435674097,64.18006347139966,0.6
44.8,72.5,74.12586222478319,57.6,3077.0,65.0,12054.898046977272,2248.6499407663346,57.4,3235.7421868022716,57.2,0.715467805142021
50.4,72.2,72.14506917819435,61.0,3077.0,65.0,9240.0,2256.0,60.9,3885.4597768752683,60.6,0.66
44.8,72.5,73.98078809020619,57.6,3077.0,65.0,11808.742171206028,2176.367701148932,57.4,3186.296225618972,57.2,0.7134720863890619
44.8,72.5,74.0,57.6,3077.0,65.0,11640.0,2198.0,57.4,3200.0,57.2,0.68
45.2,72.6,72.5,59.6,3093.5139753774506,64.65674622057287,10980.0,2271.0,59.3,4220.0,59.0,0.62
49.041742576647486,73.35199039944293,72.29982482839772,59.35658582633555,3090.1839797710804,64.65628581563193,50563.9129527523,2143.9674235524717,57.96356722215154,4244.261554488941,60.90315262425019,0.6127705380276424
45.93292241147236,71.6,71.32403588676942,58.74550862113399,3077.0,65.0,15183.119938193955,2438.839570502893,58.36439328470413,4221.520395684491,58.318830317696154,0.8067910751400108
47.774821036398286,72.6,71.8,60.19488162479296,3077.0,65.0,12180.0,2344.0,59.99273872528431,4240.0,59.72017464553255,0.67
45.9,71.6,66.3,58.1,3077.0,65.0,17342.333214653332,2420.0,57.9,4210.0,57.8,0.79
51.3,74.7,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
46.7839441925337,71.6,70.25176073160551,60.016529335252834,3109.308638098339,64.39099483108237,14004.155301010798,2364.2639051767937,59.67424561240589,3397.00738122906,59.81811835860343,0.7735774909067378
47.50125162298736,72.90031941271526,66.3,63.55226828323273,3077.0,65.0,10479.747742418065,2404.1946303983827,59.544463521579395,4250.0,57.2,0.6427878993548064
49.92184762960541,72.5289662901245,71.37454266076674,63.5016382891351,3077.0,65.0,17020.831759160305,2335.203400006307,61.229970268343635,4193.792521420725,57.2,0.738349305088475
48.05028444799873,72.09437517980746,66.3,60.659130318997505,3077.0,65.0,9957.2982885614,2375.256186316027,57.4,4210.0,64.44564639212317,0.8537293659381744
53.0,73.2,72.3,65.1,3077.0,65.0,7200.0,2343.2357289302513,65.0,4220.0,64.9,0.77
51.77974699151479,75.14136084996393,71.73668074575515,63.85688030260638,3084.9741151087073,64.0,5520.932897074292,2278.029186406288,63.67660433850088,4205.884517170934,63.41240921341447,0.6110980083666055
46.909495525718334,72.2,72.0,59.84045970384641,3077.0,65.0,12180.0,2334.0,59.633841859022404,4200.0,59.364290922659215,0.69
48.40494025973466,72.26667696096501,70.82621628929617,58.58072927109679,3081.1107707320607,64.97657535929393,5817.563566900812,2296.5362339991243,60.3436039395955,4250.0,58.47508224901031,0.6200845655941932
52.77280293250749,73.4885426570703,71.74128120242725,65.22748314445879,3077.0,64.73874366069336,5354.396866399812,2303.2197880459207,65.04150928531902,4218.434192008031,64.7963945310778,0.607242310072514
46.476219461095006,72.3,71.9,57.6,3077.0,65.0,12060.0,2270.0,57.4,4250.0,57.2,0.7
48.02073606388246,71.6,71.7737739829662,58.70923686055839,3077.0,65.0,13735.36113286993,2285.7187778133616,58.504107362474976,4236.5839546532625,58.21200309167154,0.6824725421984221
57.387945733778636,72.4,72.6,65.4,3077.0,65.0,12600.0,2275.0,65.2,4240.0,65.0,0.79
46.7,72.3,72.0,57.6,3082.0,64.9,45161.323073965366,2158.0,57.4,4200.0,57.2,0.75
47.75731844411748,71.6,72.13468557178484,58.367151181186074,3077.0,64.92728535910155,14954.747657152606,2331.292854263759,58.163925507625024,4242.543826733566,57.87947220596644,0.8336148168974659
48.9,72.5,71.7,59.5,3089.0171592186744,64.77384797225946,13980.0,2252.0,59.3,4250.0,59.0,0.82
49.14319909007635,73.8249040771995,72.26597147894404,58.809913090654035,3077.0,65.0,28225.672663958263,2205.1088619574502,57.4,3950.2841548183574,61.46795111621798,0.6967782412762734
50.48964379705462,72.7,75.3,63.1347462068022,3077.0,65.0,9073.746608533236,2333.5918807978915,62.762378367807806,2900.0,62.74765197261116,0.6536179478462644
61.4,72.0,72.3,57.8,3077.0,65.0,12240.0,2590.785903545935,57.6,4190.0,57.2,0.6
44.8,72.4,74.0,57.6,3077.0,65.0,93600.0,2213.0,57.4,4250.0,57.2,0.6
51.8973012676212,73.23231479793623,71.77077192005764,64.02547711680099,3078.563606473495,64.55265468575162,5920.627163901002,2280.962152405658,63.837271361873775,4219.014936366671,63.59098939005597,0.6146629658900933
49.00112946963386,72.35184544472429,71.41248061933213,59.47558103364673,3077.0,64.94672979315736,51519.02281008155,2289.061552835804,60.39637895650318,4250.0,59.01574788705734,0.6
47.8604115276161,72.5145264892067,70.53636145707797,60.11329415675604,3085.7767530343503,65.0,32686.564399197137,2276.4304981794667,60.050526532092086,4250.0,59.865397699400525,0.7809479958596522
48.9,72.5,71.7,59.5,3088.158218169075,64.76701161373104,13980.0,2252.0,59.3,4250.0,59.0,0.82
45.9,71.6,66.3,58.1,3077.0,65.0,21161.34581867132,2420.0,57.9,4210.0,57.8,0.79
44.8,72.5,74.0816055423321,57.6,3077.0,65.0,12323.086878814436,2369.4957189120096,57.4,2966.677249401092,57.2,0.6828909043851671
50.65722670948338,72.7,75.3,62.98910167989232,3077.0,65.0,9526.386746256461,2325.898664972505,62.635161597916856,2900.0,62.451336325822375,0.9039599071942824
52.26108811826069,73.2,71.80043167800768,63.59207517683668,3077.0,65.0,2760.0,2023.207655024993,63.24360525671195,4219.184312491878,64.70155436960039,0.800504551318007
51.28195176039135,72.41403121215363,66.3,63.19055439911211,3077.0,65.0,8301.265769576266,2318.742413738031,63.00400344131254,4208.569190022224,62.72871986852932,0.6206054768204439
44.8,72.4,74.0,57.6,3077.0,65.0,93600.0,2213.0,57.4,4250.0,57.2,0.6
46.73389845672155,71.6,71.59331821649383,58.385763348292414,3077.0,65.0,15971.87914280048,2426.6397569492847,58.32943963700902,4227.2832253763145,58.33669335423813,0.8011595416819354
47.8591053578032,72.5606246644421,73.30616084751888,58.50994960570993,3081.424413713088,65.0,11625.861330355292,2238.981354383171,58.31570247663707,4222.496317588229,58.02619091648261,0.8235672529561169
46.0264544485824,71.6,75.3,58.114623009314606,3077.0,65.0,14804.484914157732,2404.3788946665477,58.79572596042663,4218.501693510536,57.720986751244276,0.7880852233822192
61.4,72.0,72.3,57.8,3077.0,65.0,12240.0,2606.1015237199085,57.6,4190.0,57.2,0.6
61.4,72.0,72.3,57.8,3077.0,65.0,12240.0,2585.307874283218,57.6,4190.0,57.2,0.6
52.5,72.6,75.3,64.0,3077.0,65.0,10980.0,2242.5962708632205,63.8,4230.0,62.6,0.85
47.96028133428554,72.7537496571902,71.03193042754819,60.43543030982319,3077.0,65.0,33438.783321495626,2222.2819229648385,64.50269901126504,4250.0,57.2,0.7342418652585975
45.550094400678674,88.2,71.06214260856045,61.02745690198998,3125.0,64.0,19131.787009899606,2315.620713473697,61.11099651226539,4203.4337490800435,59.5750370342454,0.6953687160964954
53.076999720895486,73.2,71.6,62.363057668594635,3077.0,65.0,7200.0,2052.0,62.18365798395986,4210.0,61.90347187973674,0.63
49.90755220509206,72.82314742431674,67.05485508651101,63.0034568047791,3077.0,65.0,18745.006403338637,2306.0626462171103,65.2,4223.850940133201,60.71794918959154,0.7220744271691805
45.05072282072473,71.6,70.04438185315547,58.34815749476198,3077.0,65.0,14421.989604025799,2378.860293324777,57.92801198196845,4222.787749934358,58.06463822309159,0.8104840112758612
48.13409031035799,72.1,72.1,60.3400499417306,3077.0,65.0,12600.0,2234.0,60.14158861739718,4240.0,59.86729717996513,0.72
56.518446391131185,73.11768555538177,75.3,63.26839343123331,3077.0,65.0,11271.717267718856,2448.081491044793,58.257643890860884,3691.071832936299,57.2,0.7530215766575655
50.5,72.3,72.61413024462989,61.0,3077.0,65.0,8400.0,2269.0,60.9,3611.51715535288,60.6,0.63
46.536235258616095,71.6,72.9,59.68649906578257,3077.0,65.0,14580.0,2334.0,59.47956305006103,4230.0,59.21174556561309,0.83
49.78075934088199,72.5,72.75520138364206,60.64494989193659,3077.0,65.0,11703.583830897114,2359.0,60.84255487172158,4026.510914151211,60.244404884160794,0.7142321137398898
45.05826703074002,72.66167444425017,75.3,58.59187858544797,3077.0,65.0,9446.574067014686,2136.6789850602545,62.99572525085146,3666.519471796046,59.065732376446135,0.6
49.2,72.2,70.9,59.4,3077.0,65.0,11580.0,2654.0,59.3,4250.0,59.1,0.65
47.44911052592272,72.25608846873362,73.02664773044917,57.6,3077.0,65.0,9978.524708446235,2280.8174824842067,57.4,4083.9450395739736,61.921078155479194,0.701463259918595
46.80334205111118,72.3,71.9,57.6,3077.0,65.0,12060.0,2270.0,57.4,4250.0,57.2,0.7
48.92396754778697,72.47444841871162,70.6034258958567,59.6437836743047,3081.996865828664,64.9347515364501,27448.588431266544,2191.469974456545,59.573179575843746,4250.0,57.83786001195612,0.6764860578390568
51.3,74.62579700237958,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
50.86436111912822,72.66046796947778,70.04190233278263,58.67746918754249,3077.0,65.0,4931.089326874046,2444.8975206356195,61.77690296608987,4148.95531163904,62.87585255586235,0.7592375945991632
50.328628819972614,73.0,73.4,61.87524704041896,3077.0,65.0,4680.0,2343.0,61.6857005549209,4200.0,61.41592768159094,0.67
48.9,72.5,71.7,59.5,3090.4145179545744,64.71902130191924,13980.0,2252.0,59.3,4250.0,59.0,0.82
52.16380305648585,74.2547372537661,71.75849515003286,64.36095671756085,3077.0,65.0,5895.885498044499,2227.2797011919424,64.18093479007221,4244.612767106271,63.91483391474798,0.609774872968869
45.4505236801646,71.84667443686746,69.43826403654532,60.274859930990225,3077.0,65.0,2760.0,2250.3056012220136,59.114417201262206,4250.0,64.25892206545907,0.7245983792639746
61.10943282414894,72.0,72.6,65.4,3077.0,65.0,7980.0,2296.0,65.2,4230.0,65.0,0.61
48.93168493320729,72.299904426354,72.17993653536305,59.961409458992065,3104.6840112787595,64.13701581025654,15500.118014319141,2149.4074655617947,59.766844623367376,4250.0,59.484057440661296,0.7007534752847914
53.2,78.41196996813129,72.0,62.8,3077.0,65.0,6000.0,2654.0,62.6,4200.0,62.4,0.61
48.93769455570908,71.71334333225073,68.05287112777104,60.87097409388911,3081.8665589542284,64.9720094439787,10047.514084192997,2375.764303592974,61.91477415623941,4250.0,61.195077925938705,0.6606715562884975
47.9324634968801,72.47732112553113,73.73040807017105,60.15061371630177,3077.0,65.0,10920.107898551672,2340.065022370751,60.65234228070005,3439.3206301634227,59.986247145559204,0.625206386616629
44.8,72.88754419906094,69.82469448207756,60.958206483032406,3080.101660466337,65.0,12766.821127878819,2414.534064622478,59.00463297755326,4250.0,65.0,0.6
45.2,72.6,72.5,59.6,3091.2659230364993,64.70283035077176,10980.0,2271.0,59.3,4220.0,59.0,0.62
48.88314955281139,72.42794372371749,71.0508514931652,59.507311008798574,3082.8466271149746,64.84619247329394,77223.26249535877,2236.0978874704833,59.754100008353106,4250.0,58.88466074511781,0.6976172323533109
47.0,71.6,72.9,59.0,3077.0,65.0,58813.38156310808,2334.0,58.7,4230.0,58.3,0.83
46.16045240998075,72.3,71.9,57.6,3077.0,65.0,12060.0,2270.0,57.4,4250.0,57.2,0.7
54.305429510692576,72.4,72.6,65.4,3077.0,65.0,12600.0,2275.0,65.2,4240.0,65.0,0.79
48.47506951029466,72.87477363125153,69.84153449509472,60.32007474535894,3080.9452201663494,65.0,9314.00414501485,2160.217025128754,62.614262364367406,4250.0,59.323372383781056,0.696329084191917
50.915302622647864,72.6,75.3,62.67852204294317,3077.0,65.0,10980.0,1965.0,62.48858308498417,4230.0,62.21946829410021,0.85
48.352015015219635,72.53863660729218,71.50565164506091,60.19269907821512,3081.264006583166,64.96140472241864,2760.0,2312.414071650832,59.683728206499126,4250.0,59.62786228989229,0.750931894141095
50.578117105954625,71.6,72.18174720629736,60.81582067668984,3080.787024678266,64.29798463481245,2760.0,2216.7376861802027,61.53013601689073,4194.009466880627,59.0154945354554,0.637220641687385
61.4,72.4,74.0,65.4,3077.0,65.0,93600.0,2213.0,65.2,4250.0,65.0,0.6
51.103761730058764,73.1,71.9,62.94575037928995,3077.0,65.0,6000.0,2432.0,62.75876411574555,4220.0,62.49560612217377,0.63
44.8,72.4,74.0,57.60685339477814,3077.0,65.0,93600.0,2213.0,57.4,4250.0,57.2,0.6
45.9604929722329,71.6,68.1095550769636,59.33436950709166,3077.0,65.0,15829.886476608746,2349.559507613346,58.24971327046641,4197.372240644696,58.32542529733376,0.8158055952560425
45.9,71.6,66.3,58.1,3077.0,65.0,20829.260548753038,2420.0,57.9,4210.0,57.8,0.79
53.2,73.7,72.0,62.8,3077.0,65.0,6000.0,2326.9255490655655,62.6,4200.0,62.4,0.61
51.149307060734,73.7,72.0,61.57595226545147,3077.0,65.0,6000.0,2654.0,61.38946100812991,4200.0,61.10714462774932,0.61
48.9,72.7,71.7,62.9,3077.0,65.0,7740.0,2654.0,62.7,4180.0,62.5,0.64
50.96153800369292,72.7,74.20945165222335,63.03883135194055,3077.0,65.0,10330.812428998932,2317.57943338666,62.74928184453857,2900.0,62.56680755068636,0.7102851711926962
50.5,72.3,73.32787591470324,61.0,3077.0,65.0,8400.0,2269.0,60.9,3194.698906515693,60.6,0.63
53.18075672768381,73.89004771997647,71.94221662273432,63.3837054100796,3077.0,65.0,2760.0,2583.405586424826,62.7532876578986,4224.011908382326,62.09545651288316,0.6243599461751272
48.9,72.5,71.7,59.5,3087.1477215673226,64.75676829311642,13980.0,2252.0,59.3,4250.0,59.0,0.82
51.60044386451969,73.56869733063864,71.63903210891648,63.61550710099495,3077.0,65.0,5916.134665331413,2654.0,63.426578152180724,4200.55104555897,63.164493644758714,0.6293970583714368
52.41749457742631,72.39692178645241,71.73888420317648,64.73083319483706,3111.834844749463,64.87666750276831,5975.254186614963,2288.513761882622,64.55309855001475,4231.641621510997,64.29279320781995,0.6152682918118098
49.85258864743164,71.6,72.05843830293622,61.68247803238931,3077.0,65.0,7858.560312000858,2516.577218515074,64.49166675275265,4233.682009587735,60.074153124118226,0.6
61.4,72.47249418309887,72.22585680899844,65.4,3077.0,65.0,9543.679203010865,2336.198081831655,65.2,3272.0044771726793,65.0,0.7065781721652343
48.549664294868684,72.33999522417454,70.81630330916076,60.43098301082422,3081.2934159060483,64.98925886565918,29170.650253835138,2238.440053478133,58.70576628448209,4250.0,59.37935168260618,0.6863639234792346
53.047269689290374,73.36743663290873,75.3,57.6,3077.0,65.0,2760.0,2654.0,65.2,3214.211110856193,57.2,0.6399520188682333
49.69951479073633,72.49173870559463,72.6790805723221,61.39979360958176,3086.329401107609,64.83221602617172,12721.19955763908,1965.0,59.4465632823812,4190.924977282327,57.409028893520215,0.8354492204567283
48.803757327754504,72.25364285782213,71.25651020337702,59.70333672230816,3079.992278390086,64.87704909005019,54062.45203599315,2254.8450735654897,59.689495363881406,4250.0,58.344735776798004,0.7343658959185003
49.25542591389041,72.29981036274471,71.07591677805492,59.849877963957844,3080.099978472771,64.98983550741637,16994.17882033183,2260.2935093177052,59.636368045780834,4250.0,60.383832646315625,0.6563399647247654
44.8,72.99101542974927,70.76585265182582,61.55886942029189,3106.954038108335,64.3723387286738,2934.648598869411,2084.421154419053,57.82350646154959,4208.174477327473,59.98858995915665,0.6377426376680043
47.7,72.3,71.7,58.9,3077.0,65.0,93600.0,2224.0,58.7,4230.0,58.3,0.77
45.95910007587449,71.6,71.49577806039555,59.14960987000446,3077.0,65.0,16499.573235968383,2331.899616154498,57.76390603266859,4214.002743247327,57.94224752212014,0.8020173710389615
49.63909244322258,72.5,72.89330304679444,61.04322611626582,3077.0,65.0,11490.109200377901,2359.0,60.50541564587025,4016.2314813223375,61.16714956723488,0.7214460467795316
51.3,74.7,72.0,65.1,3077.0,65.0,2932.4112093107888,2334.0,64.9,4200.0,64.7,0.6
45.9,71.6,66.3,58.1,3077.0,65.0,43341.35230704007,2420.0,57.9,4210.0,57.8,0.79
44.8,72.4766918332821,72.51848130857137,57.6,3077.0,65.0,2760.0,2273.217987671436,57.4,3597.8506863386206,57.2,0.7204871521860498
49.56472708262532,72.02842841082148,70.86667913066111,64.68641995072645,3077.0,65.0,2760.0,2294.4557001019557,59.776538110923205,4239.497076269195,61.392652563161455,0.7313565864238536
52.33452347446096,73.5054109775817,71.78075631937037,64.596009159828,3104.6821263977304,64.49993199276479,5358.363859204007,2241.3263553074685,64.40812258138358,4211.113248796741,64.14862951271702,0.6248636467065926
51.3,73.0,73.32078399459702,65.4,3077.0,65.0,4680.0,2343.0,65.2,3984.530602743402,65.0,0.67
47.84584540084742,71.94063051703583,71.47326556701881,58.4916503611602,3077.0,64.93372008168885,13666.139696211145,2233.9010284299034,58.29388642615701,4237.707218791683,57.99974386906014,0.799866684428687
48.496590452173585,72.0,72.3,59.3755917420716,3077.0,65.0,12240.0,2325.0,59.18216372231773,4190.0,58.891235238400135,0.6
49.4,72.5,74.0,60.0,3077.0,65.0,11640.0,2198.0,59.9,3200.0,59.7,0.92
51.5108615335183,88.2,71.79151326309183,63.50547979598923,3077.0,64.88467903706531,8081.4211443214535,2337.0379422020683,63.31480772900761,4164.6885754475115,63.051062105420634,0.6485491450771113
50.37086316696686,73.0,73.4,61.92503994088057,3077.0,65.0,4680.0,2343.0,61.73458148349951,4200.0,61.46272589432567,0.67
51.3,75.89607947904732,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
47.026849930187005,71.6,66.3,59.08081553841481,3077.0,65.0,14570.01911933548,2355.2541370931235,58.152207879812146,4220.7469292772175,57.78844232381834,0.8052212063891182
48.72273835979469,72.22776069980411,71.82781859035452,59.673550165963796,3125.0,64.26012733784684,13958.819742676555,2160.5520341127212,59.48006055997948,4250.0,59.18787437373619,0.7294169496912141
50.98071347679383,73.7,72.0,61.50774256112115,3077.0,65.0,6000.0,2654.0,61.31833083041687,4200.0,61.03840518271737,0.61
48.035021208156564,72.5,72.3,58.75485389749782,3077.0,65.0,10680.0,2134.0,58.55976024216552,4230.0,58.26924035550928,0.61
44.8,72.4,74.0,57.6,3077.0,65.0,93600.0,2213.0,57.4,4250.0,57.2,0.6
48.9,72.5,71.7,59.5,3086.848405523391,64.82416954564384,13980.0,2252.0,59.3,4250.0,59.0,0.82
61.4,72.25794863566848,72.44999885937843,65.4,3077.0,65.0,59243.155777738626,2210.423427353535,65.2,3780.692768461229,65.0,0.683610884170018
46.7,72.3,72.0,57.6,3082.0,64.9,16440.0,2180.7449268129867,57.4,4200.0,57.2,0.75
48.3476281723584,71.6,72.96864074848068,61.41574738342335,3077.0,65.0,26952.202115885844,2206.8209186618406,60.6842055084481,4250.0,60.47725875587091,0.8253035808409788
52.23180072217417,73.63581968172663,71.75524035916203,64.49227023408287,3125.0,65.0,6094.870176367621,2479.068859046751,64.29993587097883,4207.021677320963,64.05399654935695,0.6
53.162301346354084,73.2,71.6,62.39813102194916,3077.0,65.0,7200.0,2052.0,62.224283291817564,4210.0,61.93923905053686,0.63
45.13684819875782,72.5,74.0653957654871,57.6,3077.0,65.0,11898.21077687744,2265.701481836166,57.4,3029.8174600296456,57.2,0.7026155419384763
50.91772770048113,72.6,75.3,62.689350204136815,3077.0,65.0,10980.0,1965.0,62.4966436245153,4230.0,62.22338616590311,0.85
